,Reviews,Bank
985,"No Surcharge on HP petrol pumps. This is the biggest advantage of using these cards, especially if you have ordered them at discount, or got a as gift. Most HP pumps identify these cards and will accept them without any fuss.",American-Express-Gift-Card
986,"Can be used online also I have been able to use them online on major websites, except for an occasional hassle of finding the CVV/pin. CVV is the 4 digit code in front of the card, and PIN is the pincode where cards were delivered to.",American-Express-Gift-Card
987,Cons:,American-Express-Gift-Card
988,"Limited acceptance Many Major brick and mortar stores accept the Amex Gift Cards, and unfortunately many small stores/shops will refuse to accept them. Same is the case with online stores also.",American-Express-Gift-Card
989,"Overall, I'd suggest they are a good card to gift someone who shops from a variety of places and will be able to use it, or for personal usage if you are able to get them at a discount.",American-Express-Gift-Card
990,Don't choose axis bank credit card...one of the worst experience...they won't connect to the non Hindi non English people..I have swiped40000 for some work 3 years back..till today I am paying their penalty ..I have paid near to lakh..and completely closed my account after 4 days again I got a message 2100 rupees balance...I really frustrated with this ..I beg them like anything to close the account..they tells that pay this 2000 then will close..one of the mentally torture I have faced..this axis bank will follow against of RBI Rules...please anyone close this bank..,Axis-Bank-Visa-Credit-Card
991,..,Axis-Bank-Visa-Credit-Card
992,It's my first credit card and worst experience and they charge very much... After payment they charged so much cheated me ...this bank is froud ...do not apply for this bank ...,Axis-Bank-Visa-Credit-Card
993,"There is no proper customer support , complaint email. Even their branch Managers unable to contact their customer support. One of the worst credit card services.",Axis-Bank-Visa-Credit-Card
994,Pathetic service from Axis !! They are charging unnecessary multiple interests even after payment. Customer care agents don't have the knowledge and dont they inform things proactively.,Axis-Bank-Visa-Credit-Card
995,"Dear All,",Axis-Bank-Visa-Credit-Card
996,"Please do not use or apply axis bank credit card. They are doing multiple scam through it, If you are paying interest before due date then after bank charges interest again and if you are asking to customer care to waiver then they will deny.",Axis-Bank-Visa-Credit-Card
997,This bank is rising through cheating customer.,Axis-Bank-Visa-Credit-Card
998,Please do not use their card . In India all other bank is providing credit card and they are doing good service and support to customer.,Axis-Bank-Visa-Credit-Card
999,In simple words they are scammer in bank.,Axis-Bank-Visa-Credit-Card
1000,"Very bad services, they charged me highly interest on outstanding amount. When I asked to customer support team they don't tell me. Also, I have send mail to support team but I am not get the details of this charged amount.",Axis-Bank-Visa-Credit-Card
1001,"Have been using since 9 years but fake charges, fake promises and fake assurance of customer care has driven me to close this card. Urge everyone to never use Axis Bank cards.",Axis-Bank-Visa-Credit-Card
1002,"I online applied to getcredit card of Axis Bank. For that I tried to get my e-KYC done several times ( more than 20 times). Every time after completing all the processes and waiting for the number it says that Agent is busy, try after sometime. Really it is very harassing. Why the system of Axis bank is not easy. It is taking too much time for online e-KYC then what to say about services. Hopeless.",Axis-Bank-Visa-Credit-Card
1003,The customer care department is the worst even though they don't know the job profile of the credit card department and branch banking ????. I strongly recommended genuine persons Do not take any credit card offered by AXIS BANK. if you will fail to pay the bills  the  due date then they will lien (block your fund from your savings accounts for almost a week even though they did not credit this fund to your credit card accounts so my Question is that if you block the amount on my account then why don't you settled my accounts why you block amount almost a week,Axis-Bank-Visa-Credit-Card
1004,"I had axis bank CC, first of all their customer support is pathetic. They keep on charging don’t know why.. their app for credit again worst.. they don’t even explain anything… I had made one payment through credit card of Rs70400/ to Byju, on cancellation and claiming refund, they are saying due to delayed payment from bank side they were not able to refund, in all this bank has charged Rs14000 interest to me, many other hidden charges too. Pls don’t even try axis bank credit card, I had loss of more the 25000. Their recovery team talks nonsense.",Axis-Bank-Visa-Credit-Card
1005,Very bad experience of axis bank card. Bank charged late fee payment. But i have already paid outstanding bill. I had a talk with customer care and he said that ur cash back is not adjusted that's why bank charged. So I suggest never buy any credit card from axis bank. They said cash back is not adjusted in outstanding bill. Then cash back money is bank's property very bad. I have never done late payment. But they are not caring their customer.,Axis-Bank-Visa-Credit-Card
1006,Recently I took axis magnus card when going to online tranjection security team decline tranjection b4 selling card they don't tell t&c after selling card many rules & regulations waist money 11800,Axis-Bank-Visa-Credit-Card
1007,"Hello friends,",Axis-Bank-Visa-Credit-Card
1008,Please do not go for axis bank card as there is scam going out there. I was having a bill of 95010 where i paid 95000 and left 10 rupees for that 10 rupees they charged me fine and late fees for whole 95k. I have valid axis Bank statement. When I told them this is wrong they answered that the policy changes recently so they canr help it. So friend their policy changes everyday and it's better not to go for axis Bank credit card,Axis-Bank-Visa-Credit-Card
